Activity,Mobility,Complexity,Kurtosis,2nd Difference Mean,2nd Difference Max,Coeffiecient of Variation,Skewness,1st Difference Mean,1st Difference Max,Wavelet Approximate Mean,Wavelet Approximate Std Deviation,Wavelet Detailed Mean,Wavelet Detailed Std Deviation,Wavelet Approximate Energy,Wavelet Detailed Energy,Wavelet Approximate Entropy,Wavelet Detailed Entropy,Variance,Mean of Vertex to Vertex Slope,FFT Delta MaxPower,FFT Theta MaxPower,FFT Alpha MaxPower,FFT Beta MaxPower,Autro Regressive Mode Order 3 Coefficients for each channel ->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.3788294,0.616712999,2.464737307,0.125096386,2.165170727,10.2652864,-7.439160216,0.10874906,2.801098843,12.98366528,-1.766261524,8.212709597,0.094652463,2.12232957,14922.20541,947.9501893,77039.10442,2717.770487,0.027561702,13.87737066,9.182403385,6.255939773,3.534265633,0.897640446,-0.768236841,-0.105131588,0.064614521,-0.697919759,0.018405967,-0.096009735,-0.707226782,-0.192636929,0.010291911,-0.648923507,-0.193450779,0.015027001,-0.656450374,0.195670584,-0.305372494,-0.870890565,-0.132615512,0.1502262,-1.011649953,-0.022463372,0.163130299,-0.899398768,-0.052274835,0.093810394,-0.808980719,-0.157669764,0.139770403,-0.879255666,-0.004962335,0.097616921,-0.791165506,-0.025392426,-0.015374758,-0.678966775,0.013222113,-0.106609505,-0.906840045,0.166355583,-0.155910356,-0.908314716,-0.013664715,0.116300049,3
57.80420411,0.713072821,2.291183702,0.604968356,2.75281215,14.95016432,0.736682181,-0.144073003,3.743676832,24.05643592,1.681468754,9.888305274,-0.137201509,3.347410245,22759.04009,2288.304709,128898.7149,9149.533315,-0.024533335,34.09759578,14.02613336,5.240563123,5.245993293,1.88278929,-0.484872683,-0.373592228,0.023025256,-0.558695315,-0.237492247,0.016857149,-0.427528288,-0.396091982,-0.007205432,-0.368413492,-0.516037195,0.067327495,-0.688111742,-0.009728355,-0.099622179,-0.669155595,-0.417229677,0.274609493,-1.036956727,-0.009782752,0.130592317,-0.849423856,-0.137043495,0.144220588,-0.952938873,0.125187114,0.045303223,-0.687550131,-0.296022515,0.236046241,-0.478256104,-0.389223702,0.055540542,-0.435949633,-0.405721943,-0.021025528,-0.630841055,-0.282270957,0.146629198,-0.595302262,-0.302269726,0.094249581,3
45.38707829,0.595268714,2.544388357,-0.126500104,2.301001252,11.30267685,-3.551959492,0.001496314,2.907095407,14.57955799,-2.690018227,9.033767364,-0.115621024,2.224168086,19730.04121,988.0507762,106661.2618,2832.227163,0.035951801,14.7889049,15.17103173,2.4421036,3.592291099,1.034302231,-0.718946653,-0.048373699,-0.055348145,-0.731234066,0.024047739,-0.138641353,-0.72829359,-0.084089328,-0.054688471,-0.604191331,-0.17731567,-0.064118941,-0.891908983,0.173590871,-0.100058646,-0.948340577,-0.095333675,0.12198667,-1.005559648,-0.137498575,0.225894868,-0.977905775,-0.043014807,0.153877343,-0.932908739,-0.035131197,0.151230155,-0.941949124,-0.047136636,0.144160767,-0.739799369,0.030479929,-0.11063103,-0.770347752,-0.058459812,-0.035613044,-0.828570039,0.059613955,-0.042881616,-0.790669898,0.205241234,-0.252131863,3
52.65303942,0.582183324,2.563180308,-0.200598977,2.438270884,16.05741435,4.218337158,0.059227195,2.985570096,24.51464095,2.063599793,9.777733815,0.07747788,2.45372822,21575.95299,1237.987638,117525.1867,4381.09318,-0.000672802,19.66203931,15.71471467,5.480079954,6.431979245,1.685217214,-0.789846641,-0.096415392,0.004176731,-0.550183078,-0.020243656,-0.224748959,-0.723599759,-0.161878916,0.017573743,-0.58073521,-0.226564715,-0.091182521,-0.800667091,0.195670728,-0.177766283,-0.822687981,-0.134455332,0.12643439,-1.004233443,-0.005194339,0.080901279,-1.088016849,0.038091184,0.181146483,-0.923426849,0.024016969,0.036852207,-0.886147108,0.03854979,0.00723323,-0.806255079,-0.027434374,0.016312451,-0.83802088,0.024227632,0.009830414,-0.8436557,0.112290512,-0.106632895,-0.985719978,0.090665814,0.058141876,3
54.12251865,0.506565221,2.816795764,-0.308431071,2.168514803,8.978118301,-16.11122158,-0.201014451,2.693170953,13.29331731,0.826475063,9.831975628,-0.002540594,1.871226413,21011.45428,712.8294004,114968.0065,1771.468785,0.007160185,11.60842502,16.67061731,3.64320249,5.365213378,0.983442785,-0.837385679,-0.00511087,0.023429011,-0.693058932,0.033403614,-0.194862614,-0.920987706,0.018520339,0.045433238,-0.734533492,-0.17769173,0.040303937,-0.857412431,0.225821783,-0.183501772,-1.007439311,-0.040501457,0.181322776,-0.899448962,-0.052459981,0.1337833,-1.19258626,0.092194732,0.191299745,-0.940824376,0.034677178,0.010216011,-0.984724633,0.012152852,0.071401126,-1.01643425,0.214270198,-0.090133413,-0.985183231,0.042010137,0.078862186,-1.084312392,0.404246911,-0.233025113,-1.074946703,0.318530906,-0.107217652,3
86.49385379,0.518154805,3.07062265,-0.030189666,2.426322306,14.02497065,0.76047862,0.238682618,3.183534941,25.1405461,-0.560792575,12.34746908,0.143037826,2.633789722,32806.30954,1403.40735,195355.5865,5223.703266,-0.081186441,22.85308436,26.29341097,8.169196769,12.10007019,1.142468858,-0.806399493,-0.207308702,0.13155945,-0.46988213,-0.240374643,-0.039152747,-0.814809242,-0.34512677,0.345872852,-0.52380025,-0.394302995,0.107064971,-0.743819838,0.12780497,-0.178240801,-0.769911704,-0.364530603,0.210826164,-0.771019704,-0.39459333,0.228656828,-0.950101618,-0.172306252,0.190643531,-0.685359392,-0.27880772,0.041086409,-0.906325164,-0.187990684,0.194229875,-0.883643256,-0.267978027,0.319160378,-0.927584604,-0.276798329,0.382361428,-0.943013413,-0.142648647,0.232034624,-1.095893271,-0.05692039,0.30633133,3
87.79845341,0.462956242,3.204598222,-0.215278777,2.403935649,12.5445353,17.52084615,-0.177949763,3.050434792,17.71170898,0.750019984,12.48967163,0.033036206,2.280963668,33534.17655,1057.178964,201482.8366,3159.30704,0.028284257,16.11609856,21.24162805,7.218151616,4.373477941,1.587538031,-0.880432728,-0.037405641,0.053263185,-0.72274535,0.112644886,-0.255963118,-0.872634588,-0.136294802,0.144413082,-0.764997333,-0.054617714,-0.057381645,-0.913498226,0.247241903,-0.174971953,-0.946595477,-0.085317871,0.108809231,-0.968118622,-0.070044062,0.149439116,-1.08823453,-0.006258157,0.181761502,-0.832553094,-0.080586272,0.020684963,-0.830953693,-0.043745845,-0.05211528,-0.887302341,-0.109462587,0.062562302,-0.896621071,-0.094673963,0.127172713,-0.984695051,0.15877745,-0.105342425,-1.007636995,0.039503286,0.064240097,3
55.56693136,0.606743596,2.486728469,-0.258274323,2.459719373,14.23011958,-6.659198609,-0.04616088,3.232890825,20.78872897,-1.771496949,9.916516526,0.098580769,2.563720073,21526.96669,1344.609589,118169.9807,4451.473149,-0.031038518,19.55354229,18.9008025,5.158517499,5.407405683,2.34515201,-0.827587466,-0.136081783,0.160783069,-0.548326884,-0.077711937,-0.147341936,-0.79047382,-0.21870863,0.221278407,-0.591523149,-0.411275046,0.164786215,-0.675044684,0.077669793,-0.12193587,-0.84106865,-0.159934538,0.160545789,-0.857100658,-0.189198563,0.167639545,-0.989019767,-0.104697592,0.257000272,-0.754416438,-0.099891868,0.04188506,-0.896130371,-0.12636778,0.180919545,-0.888179715,-0.134466856,0.171755876,-0.894438683,-0.14390177,0.233347799,-0.820924975,0.047498436,-0.004077785,-1.015709657,0.106183003,0.106978831,3
44.63203999,0.596639829,2.528860062,-0.153900995,2.303481396,12.62367656,11.05325399,-0.158614017,2.786413659,17.68694624,-1.013546063,8.926917898,0.041070625,2.230031211,17140.52063,1029.594978,90460.81095,3216.546787,0.014569091,14.42616714,12.4041312,3.365819974,3.764369192,0.766240186,-0.768681714,-0.05159388,0.005059357,-0.689544859,0.162740968,-0.278243587,-0.853937877,-0.036524981,0.107392604,-0.481743546,-0.106864903,-0.157866512,-0.764020038,0.294592174,-0.265603775,-0.910346719,0.000652062,0.033999149,-0.830911342,-0.056731624,0.01798696,-1.010361488,0.05290379,0.096976403,-0.730082998,0.050383305,-0.097418419,-0.782013491,-0.061752069,-0.0144191,-0.950454098,-0.047314698,0.11262966,-0.994524337,0.037654841,0.134157069,-0.918706845,0.017762123,-0.011883762,-1.041634798,0.099198535,0.10412239,3
31.8235344,0.68592323,2.306460823,0.047167566,2.013483437,10.6126481,33.93391897,-0.159557943,2.67565555,13.21280798,1.3910655,7.31392521,-0.026564991,2.138068775,11979.48427,922.0249355,59821.37861,2645.852847,-0.019128525,11.93434859,13.31206224,1.784983107,4.91245061,0.511958095,-0.547640216,-0.052643785,-0.161611397,-0.583894207,0.018204275,-0.317964305,-0.576236039,-0.163647985,-0.02795308,-0.190041575,-0.168698761,-0.246134,-0.546300013,0.082423192,-0.242619511,-0.923427609,-0.054790071,0.09301661,-0.967664006,0.011698067,0.103997867,-1.032255768,0.061192503,0.135888848,-0.744645741,0.032262923,-0.089416339,-0.8139469,-0.016763677,-0.016566931,-0.79109817,-0.015816013,-0.018741066,-0.84361903,0.07977244,-0.016769555,-0.818523959,0.045120327,-0.0777603,-0.797971073,0.065093672,-0.085945237,3
30.18023374,0.704871855,2.370198236,0.077097489,1.995835965,9.872441212,-7.281399418,0.014621885,2.602872024,15.18713354,-0.530952244,7.050385974,-0.071838714,2.212776987,11053.52174,1045.638745,54943.3053,3358.541894,-0.030155307,13.9694081,11.82010306,2.13396934,2.748409019,0.563801971,-0.501548504,-0.136813113,-0.133933523,-0.567065177,-0.07271655,-0.198889575,-0.580162841,-0.251850509,0.02747496,-0.195863764,-0.195461287,-0.193935763,-0.418500532,0.068703496,-0.31375094,-0.748637977,-0.339645472,0.241203958,-0.90604045,-0.061031045,0.078334259,-0.833144943,-0.299310916,0.290169604,-0.496185207,-0.344963442,0.06692645,-0.747617165,-0.094651884,0.009278596,-0.718264814,-0.078557905,-0.033859245,-0.709488589,-0.136812688,0.000138263,-0.701079821,-0.243798394,0.069595735,-0.838921218,0.031490243,-0.007686159,3
26.31856075,0.670956119,2.258237912,-0.067870943,1.901704176,8.622251144,6.749408423,-0.121951586,2.428536674,11.91580091,-0.616353965,6.684529758,-0.051273083,1.849953454,10083.55489,724.3126373,48087.07105,1900.221674,-0.025035587,9.715332697,6.942886406,2.417261104,2.538146107,0.543001407,-0.71125069,0.123195612,-0.232720625,-0.790290917,0.155572767,-0.215415721,-0.791100668,0.122975114,-0.14708498,-0.37291148,-0.079349129,-0.260913751,-0.631059747,0.21601508,-0.35959248,-0.910825877,-0.082304035,0.12204401,-0.974614344,0.045549882,0.065394624,-1.025751777,0.120222556,0.051509446,-0.754809741,0.073492832,-0.106717992,-0.900865629,0.136081822,-0.071716689,-0.888178575,0.210387906,-0.177486346,-0.928834778,0.192039459,-0.068200135,-0.837684085,0.273681752,-0.282262247,-0.843197778,0.343971657,-0.293565912,3
32.38316071,0.728886452,2.230953001,0.115920522,2.126312994,12.48187839,-3.227063869,0.058953491,2.759554213,16.14162472,1.334093157,7.340199178,0.003090428,2.230991335,12668.36749,1024.244504,63902.0746,3263.217487,0.009189411,15.16995653,5.271826572,2.05071407,2.659071971,0.818784693,-0.48431621,-0.157710228,-0.10197012,-0.533948513,0.048590504,-0.285092727,-0.573648223,-0.218710729,-0.053588972,-0.175246861,-0.063320122,-0.123831222,-0.633527254,0.185130922,-0.339356525,-0.832566248,0.007041274,0.023525856,-0.946791327,0.010099708,0.025091156,-0.910179992,0.014595627,0.096773522,-0.676687434,0.001010066,-0.12412038,-0.76624451,0.013001939,-0.113574921,-0.831996701,0.023750447,-0.037492558,-0.870366734,0.000196194,0.0212351,-0.826451538,0.0265632,-0.038168207,-0.751431478,0.046104636,-0.062150835,3
32.66557966,0.718926597,2.308626636,-0.025007987,2.133225688,10.49349061,-32.06171733,-0.001877339,2.809122579,17.01188805,-0.010981089,7.394099287,0.188854945,2.333979797,11603.94726,1107.841938,57220.56074,3406.938903,0.000987131,16.12811844,9.590110882,2.387856591,2.331381289,0.713384453,-0.456807193,-0.203431309,-0.042892614,-0.559803368,-0.04213413,-0.195002497,-0.4516425,-0.303662021,0.003145744,-0.129922878,-0.221795864,-0.173499505,-0.493598108,-0.191480908,-0.095791294,-0.80547833,-0.260986314,0.195995431,-0.799035152,-0.202066076,0.138048312,-0.908468494,-0.110904292,0.216967623,-0.66838335,-0.168051618,0.033163684,-0.648947108,-0.031479177,-0.142310812,-0.711778935,-0.216139809,0.086183701,-0.701720305,-0.132043654,-0.001331638,-0.729746291,0.019214037,-0.112512416,-0.612320991,-0.077862012,-0.107713642,3
58.54228829,0.526450066,2.851496072,0.00788328,2.298533394,17.19950958,0.529517364,-0.0388847,2.895741145,21.87232865,2.584304877,10.43502338,0.036404881,2.407436002,24220.29112,1188.095435,135274.9306,4052.435604,-0.023581423,16.77010069,18.36197685,4.567404948,3.148238864,1.716934415,-0.829033307,-0.066918378,-0.052225926,-0.795248778,0.145053703,-0.258180305,-0.781825468,-0.181423156,0.046898069,-0.644716864,-0.167298304,-0.123131153,-0.773587768,0.277774126,-0.333146358,-0.834951154,-0.076211659,0.022006277,-0.966633893,-0.057228042,0.161421543,-0.943319673,0.081122314,0.026474984,-0.74879961,0.029285774,-0.121203187,-0.836049969,0.101723093,-0.111041611,-0.905103569,0.039495269,-0.026383645,-0.905378072,0.031941159,-0.007648436,-0.87045299,0.154048767,-0.165385037,-1.019523725,0.058184848,0.064480043,3
49.19684468,0.530733269,2.718496138,-0.265924919,2.176103594,10.07313712,1.680214406,0.071236032,2.832468845,12.94011268,3.551534433,9.616501846,-0.038041768,1.989138006,21751.15476,804.6674573,118169.1076,2156.865442,0.062387894,13.03688946,23.95075336,2.945601204,3.296740349,1.41405724,-0.999206583,0.022327799,0.111296016,-0.778621099,0.001655532,-0.00286155,-0.920713534,-0.054853926,0.100303124,-0.711584754,-0.187599513,0.05072408,-0.86335357,0.239550872,-0.182454975,-0.88577473,-0.047295008,0.045887728,-1.126333098,0.183749829,0.012480566,-0.929822276,-0.160402517,0.198231916,-0.916437649,0.011630077,0.009388467,-0.910757432,-0.030748739,0.06983679,-0.905559226,0.1542231,-0.095492969,-0.97442465,-0.003077085,0.115356009,-0.906907237,0.007777507,0.022136672,-1.114564958,0.195094678,0.025672871,3
56.77323977,0.54553003,2.745080815,-0.212090875,2.306982388,11.2486104,-7.47436429,0.106670796,3.022853855,17.76054067,-0.993220973,10.2549328,0.201123361,2.266934696,22004.64501,1075.450218,119207.5476,3465.586553,0.047939295,17.7458815,24.73931549,4.42873996,4.731519311,1.58195677,-1.000759359,-0.084965326,0.195423195,-0.804482726,0.059976287,-0.094359147,-0.868806478,-0.301388896,0.301256951,-0.68629782,-0.226396087,0.01437826,-0.688305166,0.029034965,-0.167552968,-0.767176279,-0.290210163,0.255599142,-1.011793347,-0.145148234,0.300196533,-0.866419165,-0.302319802,0.32117464,-0.710302307,-0.17137386,0.062227367,-0.754999336,-0.248610795,0.127584645,-0.793643506,-0.166088753,0.136926318,-0.958309654,-0.134857116,0.228404571,-0.695474044,-0.122781644,0.007855521,-1.067070861,0.181639744,0.049714544,3
66.57640674,0.555250942,2.923607248,0.032260926,2.429459981,11.7801905,13.10510543,-0.253341406,3.15802575,20.21924133,0.119764303,11.01736675,-0.248880715,2.63357181,26617.1751,1421.03013,152628.6029,4993.926626,-0.015015281,23.47745406,28.72172734,6.546793526,6.054466572,1.469334482,-0.831515681,-0.292161813,0.270811061,-0.699676566,-0.139416253,-0.071964843,-0.706611775,-0.362560013,0.161040255,-0.567146645,-0.520285465,0.199227205,-0.614077193,-0.089219341,-0.015029534,-0.623037722,-0.394789732,0.23117662,-0.989504733,-0.118675402,0.170447073,-0.639298288,-0.509695192,0.267684485,-0.730457019,-0.103892234,-0.017924621,-0.596694734,-0.361460644,0.131012219,-0.71061442,-0.323728848,0.103620585,-0.744998368,-0.215176605,0.094841209,-0.748663676,-0.087437946,-0.050239817,-0.948760651,-0.05537288,0.1243198,3
70.74622471,0.502689723,2.951411351,-0.363925276,2.496135133,14.64750212,-1.76188263,0.205309107,3.057787503,17.21624967,-7.300182208,11.45858007,0.069539391,2.384225065,37184.06189,1140.048002,218298.1393,3576.616228,0.057569448,16.86583351,19.26508253,5.655286791,3.295036683,1.178434794,-1.023291107,0.045659872,0.08811123,-0.907888362,0.193205918,-0.189608647,-0.881954848,-0.021654534,-0.008758315,-0.778457915,-0.16513205,0.014273797,-0.870586489,0.267510145,-0.269323362,-0.77645369,0.033312531,-0.177381626,-0.97232344,0.023743013,0.012544806,-0.97370787,0.159420822,-0.136899402,-0.818454205,0.048992301,-0.183157918,-0.789431948,0.113253612,-0.24258393,-0.894798977,-0.000409912,-0.037299222,-0.933546665,0.115247152,-0.126844439,-0.877195839,0.056066629,-0.094135766,-1.08872,0.22001387,-0.059281432,3
77.77019696,0.563676195,2.809959818,-0.136399055,2.630569118,12.59920708,28.6901996,-0.037066456,3.392869611,31.5099743,-0.137844645,11.87270499,0.016082587,2.841638669,29352.42618,1625.149627,170341.8625,6346.55201,-0.110314507,27.75943057,25.75792762,3.750319396,6.0371345,1.636554357,-0.737171364,-0.304482997,0.210690827,-0.588020692,-0.236193639,0.026514423,-0.752947436,-0.312455736,0.178508647,-0.496436995,-0.378539724,0.031670575,-0.723328429,-0.053982263,-0.060841306,-0.780635548,-0.325489097,0.245144255,-0.965324091,-0.007211325,0.134689014,-0.845796105,-0.269078897,0.229141326,-0.720556208,-0.277404434,0.177337756,-0.757779675,-0.155064794,-0.012256066,-0.696683549,-0.264663218,0.152920628,-0.766024623,-0.298669321,0.222706142,-0.672989872,-0.237221857,0.05000206,-0.862637346,-0.181841041,0.168727054,3
66.2141762,0.483895056,2.723572423,0.0141196,2.381721686,9.649351433,3.510355569,0.068256207,2.980000065,12.76896606,0.504883517,11.186898,0.011462365,1.935012749,28238.8878,771.1543707,164696.1751,1957.110273,0.048468421,12.42845768,15.61661789,5.761435249,13.45070502,1.770791474,-1.044178899,0.002692357,0.172566477,-0.948471598,0.140371949,-0.062301227,-1.000028802,0.012637536,0.139709136,-0.893394033,-0.053727801,0.125027931,-0.823098012,0.205161708,-0.194870742,-1.003925388,-0.029078859,0.145223837,-1.160005745,0.085073434,0.19794657,-1.152719284,0.068752419,0.222302776,-1.152642504,0.13287886,0.16638236,-1.193673015,0.214027153,0.066856191,-1.119786009,0.149513082,0.109059275,-1.09930354,0.066142894,0.197597735,-1.04077404,0.161492824,0.023762073,-1.15396398,0.200563341,0.110949623,3
103.4876709,0.500494955,3.017188049,1.413160223,2.727409541,15.88217435,-34.00534785,0.491770349,3.488765426,22.638772,0.364832949,13.62336406,-0.036143762,2.938855614,39081.21963,1875.120917,245994.9916,8035.481532,0.051336726,26.58008668,50.23354282,8.452975776,7.537029627,1.50771971,-0.976892568,-0.137018748,0.190176387,-0.780666655,-0.150138688,0.022169352,-0.469002247,0.035800232,-0.454560023,-0.671316317,-0.313325101,0.096766341,-0.715814655,0.02346927,-0.090813941,-0.795772639,-0.276303686,0.221023621,-0.872572154,-0.343211061,0.391117336,-0.991248787,-0.142455312,0.283578399,-0.835809901,-0.362560159,0.33936915,-0.994212959,-0.028075012,0.128077377,-0.934947924,-0.108277168,0.172956756,-0.977228782,-0.091950614,0.204427237,-0.929370147,-0.019835173,0.05816719,-1.062354216,0.047767412,0.108580567,3
100.8535409,0.444568623,3.157693969,-0.028267011,2.464090708,12.2742331,-3.864689154,-0.192947409,3.292168561,16.71900547,-2.246501095,13.74590426,0.225202756,2.215128786,42353.54702,1026.462549,262530.1442,3175.164409,-0.118670608,18.66300846,49.62633406,6.857136354,9.907810502,2.019811697,-1.0021108,-0.111068251,0.168283933,-0.865310858,-0.160279894,0.106343559,-0.854771311,-0.190170809,0.141825036,-0.778702821,-0.315095006,0.183435446,-0.788211437,0.204782095,-0.20542355,-0.91078126,-0.208982253,0.22302147,-1.062876201,0.034567302,0.155823489,-1.122909478,-0.03596947,0.31241162,-1.036950134,-0.062333559,0.278493609,-1.079076329,0.064116301,0.133847295,-1.04617564,-0.096164101,0.254392416,-1.086034948,-0.079587561,0.303315983,-0.965615373,-0.023490749,0.075851243,-1.163635447,0.199979504,0.060592207,3
154.2549172,0.364848328,3.696397476,0.038140921,2.527469502,11.34305245,6.888620444,-0.140280901,3.287871862,16.10676493,-1.629810165,17.01061872,0.033829049,2.200011314,60312.03592,994.7990275,397986.0157,2944.230066,-0.073357327,16.65720911,101.3752116,13.75511189,10.65297124,1.631246796,-1.111894865,-0.012591616,0.163917039,-1.06550315,0.062788388,0.059908041,-1.015386346,-0.032623093,0.112493472,-0.91062148,-0.209812666,0.177383449,-0.766573648,0.129634596,-0.251254588,-1.062900139,-0.020985601,0.159894264,-1.099993685,-0.02236205,0.267004701,-1.196112546,0.091111598,0.239463274,-1.072534619,0.079526517,0.120842459,-1.23482669,0.226511498,0.126362494,-1.212539809,0.185468645,0.106358774,-1.18436526,0.144504524,0.115035802,-1.187872426,0.286867381,-0.039657777,-1.186594273,0.224176885,0.018527729,3
80.53339173,0.467983669,3.381627714,0.023418518,2.313124602,10.8323672,1.947244611,-0.121877751,3.074970314,16.58701016,5.361017631,12.22405172,0.183433381,2.43412312,38915.93912,1246.22025,235628.464,4012.055729,0.028764418,18.69792618,31.29493882,5.207150153,3.599293803,0.971674391,-0.75281719,-0.353896417,0.141443085,-0.752721343,-0.127213015,-0.007830154,-0.74590983,-0.35018589,0.156712501,-0.586336866,-0.536635334,0.177452432,-0.595343903,-0.037423669,-0.206098419,-0.72288306,-0.343930752,0.130733515,-0.974333461,-0.182415252,0.225006379,-0.950850006,-0.19797929,0.247789611,-0.86687026,-0.251475543,0.234448338,-0.889623319,-0.095363934,0.088738734,-0.854054378,-0.245319373,0.169111779,-0.85376301,-0.232399032,0.169227897,-0.835496478,-0.26608621,0.182495266,-0.966743379,-0.085636737,0.119997862,3
48.77621129,0.62511713,2.663490921,0.233072397,2.307864656,13.50454559,-0.17071688,-0.346340321,2.994733424,20.91811105,-0.254368505,9.364368801,-0.181861152,2.603362451,18961.66346,1374.945228,102924.8479,4819.004008,-0.043744082,21.55918546,16.36171211,3.848915229,2.591595738,0.696872802,-0.619409638,-0.341615646,0.039218058,-0.411522004,-0.322794737,-0.112009096,-0.597841375,-0.407083287,0.08807001,-0.441380309,-0.464459385,-0.017340976,-0.610570162,0.049789455,-0.203428992,-0.706430755,-0.374604719,0.221010416,-0.765653154,-0.356689845,0.224100453,-0.739796511,-0.162490147,0.132291326,-0.46335989,-0.336745019,0.069477412,-0.566698383,-0.186998422,-0.03923816,-0.679812001,-0.330290189,0.151558363,-0.748941924,-0.251108597,0.148072298,-0.760573389,-0.108687405,0.01950085,-0.870670124,-0.059420221,0.061152604,3
30.7342121,0.681736155,2.255136383,-0.111607017,2.126191607,9.739320991,30.58502631,0.095589165,2.705257561,13.86779943,0.213314933,7.296757516,-0.03518611,2.102997659,11556.06152,912.5856302,56102.00426,2629.352469,-0.01768044,12.47368777,9.632526831,1.902282234,3.895367672,0.857808608,-0.711602796,-0.024316113,-0.056503362,-0.379545974,0.110413681,-0.234826729,-0.70550179,-0.17434323,0.084365625,-0.653810608,-0.160297555,-0.044126895,-0.754550943,0.235190652,-0.288161325,-0.985091114,0.095296114,0.075041173,-1.079757186,0.237571984,0.033803831,-0.913660358,0.017888532,0.048254159,-0.561785277,0.073585778,-0.242613131,-0.575915847,-0.094809782,-0.045045819,-0.788168795,0.049078703,-0.053985821,-0.896218871,0.068479141,-0.04541939,-0.871918132,0.183311731,-0.165670793,-0.885327003,0.032449913,0.007150388,3
33.55230915,0.631982256,2.522360829,-0.190652862,2.100502656,10.61903671,-2.441668629,-0.015998794,2.656331679,12.82721576,-2.44694671,7.727339756,-0.045889506,2.037269826,13644.35976,885.8736982,68125.75811,2511.363595,0.052153798,12.70430025,14.73928329,3.228078183,2.591586026,0.843847356,-0.724855594,-0.046536027,-0.120276109,-0.327273518,0.057959419,-0.278208825,-0.786311741,-0.08100062,-0.007737807,-0.643225218,-0.215577764,-0.02633147,-0.624903497,0.1482931,-0.313285046,-0.790751822,-0.160237152,0.128178092,-0.893873683,-0.162743301,0.189452079,-0.781857944,0.116695791,-0.180739337,-0.627019184,0.04873837,-0.236626358,-0.711103174,-0.015425402,-0.172715981,-0.81738123,-0.041474501,-0.042821664,-0.949667929,-0.024842363,0.093975881,-0.890082438,0.291429076,-0.277509033,-1.01428937,0.159898475,-0.05174245,3
34.82022482,0.700768865,2.24672833,0.029312825,2.288440781,10.88121308,-7.962130388,-0.105811894,2.914323498,17.3363322,0.277706569,7.768608887,0.141268042,2.277506653,12985.0798,1059.655991,64975.22109,3186.855375,0.078564398,16.46503586,8.23836759,2.47381682,6.22746433,0.864356152,-0.641634737,-0.298495689,0.119484143,-0.165248047,0.133836389,-0.192621777,-0.704723002,-0.188847468,0.168278891,-0.526220782,-0.344167804,0.039323665,-0.717198257,0.048550825,-0.100603119,-1.001583218,-0.087031005,0.31760022,-1.024817368,-0.044865645,0.271148772,-0.792180115,-0.066687023,-0.017031189,-0.582944539,-0.053882704,-0.193009266,-0.715301168,-0.067576343,-0.01550177,-0.751359163,-0.173004875,0.172360621,-0.826052274,-0.188103202,0.251930318,-0.765472464,0.161168162,-0.157309905,-0.818647227,-0.172649413,0.193218647,3
36.11995486,0.767233671,2.32453633,-0.048913301,2.31539606,10.79319414,3.164847001,-0.103558867,2.994546739,23.89203553,1.874838474,7.719360427,0.178585603,2.818280092,13609.6284,1613.256942,67744.74196,5920.190842,-0.100246036,22.82515067,9.763742913,1.947663575,2.7454242,1.226068523,-0.558136111,-0.353976224,0.050099192,-0.115970322,-0.02776036,0.004111463,-0.430330592,-0.360836847,-0.000696031,-0.372766968,-0.449566101,-0.015946421,-0.600756795,0.073976999,-0.244056229,-0.648229406,-0.466002403,0.206884311,-0.735969389,-0.3154572,0.155707967,-0.567846349,-0.341483046,0.097182428,-0.411307878,-0.352542252,-0.129877591,-0.445713398,-0.262773116,-0.017426192,-0.490433361,-0.322950712,0.1056642,-0.607613467,-0.379053803,0.090537613,-0.629071801,-0.240857457,0.01919649,-0.665635924,-0.293963433,0.165032677,3
114.6955622,0.487436889,3.070732936,0.653679149,2.799387099,18.64632566,4.776528778,-0.302965351,3.447008347,24.10312937,-0.559959293,14.31643199,-0.019549688,3.293652835,46772.7854,2416.589849,305461.1184,10693.63307,-0.069182849,26.64526617,63.6587785,3.912438451,2.41411539,3.181174696,-1.150728258,0.536397048,-0.345092912,-0.960498317,0.510973953,-0.460775614,-0.95039585,0.381690762,-0.39078895,-0.818211563,0.390324088,-0.431634905,-1.208131308,0.4642096,-0.234416984,-0.990808793,0.482662115,-0.395051315,-0.913943039,0.287262995,-0.271716953,-1.005759319,0.444837913,-0.337162903,-1.008800749,0.424357012,-0.284882824,-0.927618697,0.396524467,-0.329783198,-0.685716453,0.194328295,-0.466197009,-1.143047208,0.538993915,-0.349279654,-1.002781987,0.423824585,-0.317864044,-1.047767206,0.383775709,-0.285723261,3
