Activity,Mobility,Complexity,Kurtosis,2nd Difference Mean,2nd Difference Max,Coeffiecient of Variation,Skewness,1st Difference Mean,1st Difference Max,Wavelet Approximate Mean,Wavelet Approximate Std Deviation,Wavelet Detailed Mean,Wavelet Detailed Std Deviation,Wavelet Approximate Energy,Wavelet Detailed Energy,Wavelet Approximate Entropy,Wavelet Detailed Entropy,Variance,Mean of Vertex to Vertex Slope,FFT Delta MaxPower,FFT Theta MaxPower,FFT Alpha MaxPower,FFT Beta MaxPower,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Result
-0.045778442,-0.095092467,-0.230332071,-0.196226132,-0.061944716,-0.026330489,-0.037423717,-0.709717077,-0.067769387,-0.017275072,-0.380607092,0.039867013,-0.095154843,-0.048628548,-0.173387414,-0.034361171,-0.190861121,-0.032272993,0.05502607,-0.038142095,0.478404275,0.546327347,0.222756321,-0.151862961,0.102428037,-0.075860421,-0.681525364,0.314438654,-0.414523691,-0.703085067,-0.146714822,0.330267401,-0.950185202,0.462303574,-0.047098124,-0.758670324,0.22379102,-1.022605426,1.211540949,-0.13062127,-0.82028053,1.143565377,-0.368874188,0.046086689,0.292102738,-0.421220007,-0.274094114,0.84658944,-0.05546106,-0.415573956,0.366010994,0.268742305,-0.431755227,-0.567406055,-0.234032666,-0.150675496,0.052734134,-0.064930232,-0.146873218,0.056220836,0.04640973,-0.218670931,-0.159703914,-0.359398203,0.488248998,-0.673589462,3
-0.050004072,0.074843736,-0.384937736,-0.168002375,-0.11487395,0.073261256,0.033414169,0.517129328,-0.120868833,0.033020976,-0.46380928,-0.128677356,0.407697267,-0.064182353,-0.2337903,-0.034559214,-0.233614555,-0.032323179,-0.137253435,-0.038550063,-0.365465331,-0.609803573,0.248101951,-0.152358849,-0.35111879,0.126733235,0.031276736,0.23303974,-0.500288704,0.399164433,-0.329412173,0.504837305,-0.909900658,0.396336061,-0.450629075,0.010999028,0.211525606,-0.639800468,0.208175745,-0.19112374,-0.630191634,0.422638283,-0.2861594,0.019613734,0.062134277,-0.44412378,0.152730514,-0.08280468,0.244653689,-0.276075315,-0.038365645,0.552621851,-0.55448504,-0.04492252,0.160349286,-0.376327691,0.161841847,0.088708404,-0.311065237,0.232170469,0.18813402,-0.438257404,0.533156631,-0.105853636,-0.031271935,0.238221366,3
-0.049439113,-0.026789526,-0.421040328,-0.256398451,-0.116231128,-0.064404596,-0.021721382,0.052373461,-0.121107219,-0.066716553,0.407601658,-0.112167632,0.002541597,-0.092165499,-0.225962143,-0.034899503,-0.227410105,-0.032445175,-0.228488253,-0.038881966,-0.294180649,-0.434439961,1.454744219,-0.151164221,-0.552416958,0.337213122,0.015382677,-0.117010456,0.263188532,-0.385813551,-0.295343735,0.440636478,-0.945747863,-0.203657043,0.240206314,-0.402490869,0.023062751,-0.753796456,0.692944529,-0.582511222,0.057838017,0.547014669,-0.984486199,0.631180529,0.664692474,-1.10773041,0.787727866,0.993806383,-0.162180063,0.194439962,-0.080715475,0.380175517,0.230045495,-1.031081484,0.287759915,0.070790204,-0.255794436,-0.075614086,0.136629973,-0.356077108,-0.039418487,-0.091038725,-0.441256756,-0.392284769,0.643772633,-0.631340864,3
-0.051916969,0.027681149,-0.392470889,-0.10452359,-0.146617375,-0.050632686,-0.034484472,-0.372238988,-0.145494171,-0.046145318,1.379893165,-0.19457053,0.073588483,-0.088517729,-0.238036946,-0.034885597,-0.23707876,-0.032443847,0.254488817,-0.039146251,-0.117765405,-0.466247145,-0.194740584,-0.152335008,-0.232858025,0.062932077,-0.286964533,-0.055373526,-0.251411233,-0.131129168,0.20147572,0.125430897,-1.037568099,-0.193920102,-0.070093233,-0.215721112,0.114391619,-0.687392748,0.297380801,-0.316634733,-0.294553527,0.31414773,-0.365919543,0.366025838,-0.189503383,-0.807001581,0.434840039,0.692691543,0.13938247,0.086244831,-0.1888114,0.258010659,0.118436249,-1.215546033,0.369534327,0.000374989,-0.897596271,0.204772766,-0.084120204,-0.679349651,-0.052411539,-0.235170583,-0.212741943,-0.049964068,0.10986641,-0.701845272,3
-0.053991436,0.387811087,-0.754947769,-0.024340854,-0.12172601,-0.082593885,-0.032383148,-0.029187641,-0.133902567,-0.061804624,-0.193792066,-0.301081849,-0.099875383,-0.075192933,-0.270499038,-0.03469377,-0.258361288,-0.032381527,-0.202404245,-0.038923947,-0.619953656,-0.177355116,-0.055251821,-0.152441822,-0.052449946,-0.013905306,-0.171040133,0.08924791,0.071354388,-0.828851264,0.385989425,0.088192079,-1.254504517,-0.086240109,0.15498451,-0.486399709,0.094817922,-0.410312276,0.015622278,-0.434649346,0.313638737,-0.473528063,-0.252941786,0.419568988,-0.636058875,-0.559843654,0.153299688,0.314461512,0.380253045,-0.171165669,-0.423448285,0.615316528,0.321155999,-1.333248289,0.13548887,0.421751908,-1.247200891,0.347131438,0.233831994,-1.165223173,0.312660524,-0.196876554,-0.568067452,0.236797034,0.118614865,-1.497225407,3
-0.0494577,-0.047493193,-0.156349094,-0.151199584,-0.129222263,-0.03628261,-0.036646169,0.000353802,-0.124750854,-0.051311487,0.18174958,-0.107004925,-0.425221748,-0.070954259,-0.225745325,-0.03464907,-0.226253663,-0.032369981,-0.410062933,-0.038646499,-0.185280506,0.189515661,-0.277387814,-0.153860182,-0.290461706,-0.000114842,0.237748891,0.306042711,-0.920841586,0.92172739,0.182709942,-0.119238538,-0.706199159,0.339912298,-0.645555305,0.256980618,0.443093801,-1.138587233,0.287738975,-0.051928881,-0.907042419,0.686766607,-0.431551413,0.075454858,0.389762265,-0.653631276,-0.481489085,1.503048812,0.536693028,-0.618985443,-0.070804903,0.634402568,-0.330650405,-1.272427135,0.468854436,-0.650622815,-0.358513429,0.3591955,-0.389175476,-0.684078057,0.593194143,-0.910186238,0.197020096,0.285362086,-0.421756236,-0.723116531,3
-0.043841399,-0.527029128,0.770568627,-0.289543499,-0.173212985,-0.056979435,-0.033543625,1.07382979,-0.185217324,-0.075633926,-1.166779769,0.057307215,-0.045474248,-0.089638155,-0.106760773,-0.034899066,-0.135761649,-0.032446715,-0.200971649,-0.039459751,0.293854926,-0.457284717,-0.465234426,-0.154017299,-0.532559618,0.155459667,-0.169267673,-0.334717096,-0.009118183,-0.498080804,-0.058877714,0.287269815,-1.271828047,-0.205449166,0.105516514,-0.778454566,0.212756262,-0.629472796,-0.182769437,-0.175436036,-0.382478652,0.157517741,-0.21513114,0.021461718,-0.447821956,-0.196750149,-0.087642952,-0.015261881,0.3490261,-0.06528411,-1.297978526,0.374164784,-0.046011987,-1.358589088,0.317692465,0.003484315,-1.260793885,0.066291929,0.050363527,-1.143771328,-0.050144027,-0.253145951,-0.541697245,0.155973429,-0.238707449,-0.790697078,3
-0.033537485,-0.550617123,0.818916605,-0.277791337,-0.086225505,-0.012787185,-0.02950041,-1.162998349,-0.093659406,0.059882375,1.025146224,0.380194461,-0.437329966,-0.049824713,-0.007392388,-0.034360693,-0.064067642,-0.032243701,-0.195805613,-0.037843707,2.471377564,0.996932637,0.087310791,-0.151266123,-0.55765953,0.23818748,-0.183143541,0.133749642,-0.812833619,0.426116217,-0.444338598,-0.036887709,-0.111844944,-0.085070204,-0.53387013,0.264658869,0.486126846,-1.379329695,0.945879184,0.225526907,-1.238882997,0.850109461,0.157851531,-0.80587095,0.34603219,0.154786245,-0.963558856,0.705372674,0.074240951,-1.067886327,0.825354625,0.423128707,-0.826454422,0.015771345,0.10013401,-1.000838717,0.474592247,0.019299019,-0.427853893,0.109681918,0.337144601,-1.209208499,0.378042192,-0.187056265,-0.019349062,-0.395747283,3
-0.031325251,-0.937030696,1.194473103,-0.157528192,-0.127648418,-0.006961642,-0.036082093,0.755451435,-0.1254526,-0.034402544,-0.950891734,0.493886291,-0.031075413,-0.070137641,0.020551707,-0.034642148,-0.042123201,-0.03233644,-0.195660833,-0.03894145,1.8178104,1.032839908,0.992499656,-0.150262911,-0.754194,0.594924288,-0.241931264,-0.33969518,-0.063613371,-0.116437529,-0.971534095,0.516418731,0.040791648,-0.499526795,0.176729843,-0.396810052,-0.32399905,-0.696129246,0.939861122,-0.558217703,0.065254133,0.121990968,-0.392255407,0.658377615,-1.075435484,-0.474587623,-0.05194934,0.088588462,-0.558853921,-0.152268577,0.303415217,-0.157932122,-0.012455554,-0.564367749,-0.97834738,0.48708688,0.07970927,-0.610272707,0.444682813,-0.471153316,-0.404690076,-0.026682281,-0.011868028,-0.672497578,0.300942554,-0.007440157,3
-0.045040834,-0.39945252,0.012030899,-0.384460933,-0.099105763,-0.00204629,-0.034487593,-0.302802857,-0.110925153,-0.039111312,0.891353194,0.078666018,-0.044777048,-0.078059098,-0.150318299,-0.034714847,-0.175991738,-0.032383134,-0.112962973,-0.038846522,0.586243944,0.758181621,0.215433528,-0.1481931,-0.762162994,0.683531211,-0.353908399,-0.163325677,-0.05254119,-0.170229022,-0.948092128,1.086459502,-0.442546853,-0.328633786,0.121051323,-0.241602244,-0.549805516,-0.255757874,0.863687189,-0.566269525,0.019190024,0.336886966,-0.409100948,0.275545204,-0.28507405,-0.17734316,-0.007612175,-0.311093468,-0.371859996,-0.090575933,-0.059020009,-0.127819474,0.311909313,-0.730348422,-0.810966168,0.443226204,0.116439977,-0.559184606,0.46075807,-0.370469712,-0.019164697,-0.369564132,0.362485056,-0.748308509,0.838411158,-0.288602943,3
-0.039991302,-0.766821335,0.679416519,-0.380062704,-0.157892392,-0.088019798,-0.033979829,-0.270220269,-0.130609357,-0.087935327,1.007009568,0.258570776,0.015567196,-0.127594101,-0.082402883,-0.035266771,-0.12561154,-0.032552432,-0.025353008,-0.039157661,1.607994407,-0.11909155,0.270019012,-0.150619513,-0.719297121,0.539697389,-0.141078013,-0.519974938,-0.172235679,0.78570995,-1.153715747,1.201821307,-0.592617616,-0.694127421,0.349616211,0.109640407,0.07967454,-1.285152764,1.607094818,-0.737638921,0.008829312,0.296253262,-0.590922792,0.175950596,-0.000443293,-0.410850201,-0.548973993,0.909159211,-0.454899612,-0.408456698,0.758476137,-0.213259921,-0.321958021,0.005756074,-0.793243112,0.29313353,0.139666058,-0.68366863,0.175905138,0.186091457,-0.28688691,-0.242509505,0.308621971,-0.719493083,0.748961844,-0.555099001,3
-0.023622665,-1.01876676,1.371491248,-0.00992455,-0.098791562,-0.094168615,-0.036681228,0.145931511,-0.102148828,-0.074060478,-0.377909401,0.668402746,0.035124287,-0.090614857,0.13449941,-0.034847696,0.052356214,-0.032426086,-0.033331875,-0.038854347,1.703662355,0.969724789,0.120791771,-0.148395151,-0.939768316,0.73995325,-0.262571906,-0.651789626,0.350941148,-0.178876846,-1.015464034,0.845673679,-0.446578906,-0.818970164,0.5824991,-0.308925973,-0.293020833,-0.688389025,1.059883738,-0.947208185,0.046212752,0.54580276,-0.762723163,0.830363495,-0.789782636,-0.737230403,0.729493132,-0.346867638,-1.074483049,0.880871991,-0.263195984,-0.240758377,0.285183949,-0.961696979,-1.067171841,0.874197305,-0.475162272,-0.638372657,0.650947824,-0.807301931,-0.634728842,0.417824267,-0.486518709,-0.834903237,0.697285135,-0.298305821,3
-0.038627469,-0.752965905,0.948953633,-0.343221202,-0.123331438,-0.025990806,-0.036045932,-0.146240381,-0.137148637,-0.045747908,-0.769312039,0.286567278,-0.263393878,-0.088576873,-0.06905226,-0.03487567,-0.114900188,-0.03243746,0.244304265,-0.038829097,0.457530753,0.482693229,0.119495382,-0.151126385,-0.46025281,-0.003475824,0.303298722,-0.060213289,-0.782745992,1.029471159,-0.587577714,0.343541633,-0.17196528,-0.101776634,-0.655154233,0.662144698,0.238713516,-1.280195639,1.154316773,0.100697516,-1.131389507,0.536002409,0.17893132,-0.707771127,0.068599973,0.199881662,-1.233179337,0.58762576,-0.43764272,-0.870827155,1.234351837,-0.121260287,-0.838085932,0.778528443,-0.541086097,-0.331781504,0.592605917,-0.226664278,-0.401454495,0.198702485,-0.145254948,-1.003748244,1.04878279,-0.318617326,-0.274467261,0.519332315,3
-0.043758745,-0.551635947,0.191723181,-0.29428036,-0.123339688,-0.0483764,-0.035583391,-0.161955661,-0.135733268,-0.067906189,1.872790124,0.122186117,0.006828558,-0.111362692,-0.114012787,-0.035110692,-0.148567551,-0.03250998,0.199474712,-0.039135415,0.498700061,0.008778452,0.12941383,-0.149578104,-0.804341376,0.847092286,-0.38433765,-0.549423961,0.266296691,-0.124993757,-1.081043418,1.067241588,-0.611117516,-0.625585863,0.442232938,-0.004890923,0.084731431,-0.370496065,0.377166236,-0.811481184,0.136920976,0.223887536,-0.776658949,0.757014045,-0.384358689,-0.618367172,0.110060199,0.178507443,-0.69607943,0.264748324,0.320771495,-0.410210797,0.313306093,-0.362851173,-0.819734774,0.359826003,0.049725973,-0.889221778,0.580109872,-0.010374503,-0.426385831,0.248061819,-0.222922957,-0.899789801,1.027336855,-0.418207436,3
-0.03882223,-0.791262657,1.117008464,-0.381578788,-0.171976903,-0.089910152,-0.035770636,0.319667299,-0.159317984,-0.094970291,-2.640934057,0.272116648,0.146362166,-0.111928004,0.010250584,-0.035124217,-0.052591974,-0.032516981,-0.256601948,-0.03930843,0.921602558,0.607581097,-0.353622791,-0.149522047,-0.480078544,-0.096004523,0.326394809,-0.343300725,-0.513345816,0.817384812,-0.996646617,0.59932015,-0.146622562,-0.529225446,-0.101720189,0.455900273,0.464384486,-1.144635748,0.82464876,-0.302142885,-0.838793213,1.016616786,-0.27878293,-0.724507922,0.466286421,-0.262357196,-0.497600779,0.208037583,-0.970970513,0.617280934,-0.106986485,-0.264034282,0.096370218,-0.559541042,-0.455124496,-0.202019994,0.070058511,-0.494894936,-0.066791903,0.09561851,-0.0201279,-0.731754637,0.397322298,-0.380177187,-0.234235819,0.179270491,3
-0.03965656,-0.653178342,0.656371055,-0.264968664,-0.149192503,-0.089347621,-0.034546172,-0.078043731,-0.139764525,-0.066187807,-1.4455013,0.232344707,0.053505159,-0.106039574,-0.05332442,-0.035042751,-0.099858405,-0.03248512,0.112546807,-0.039110018,0.626352112,0.203163223,0.103469785,-0.149645897,-0.71921104,0.730811274,-0.69303132,-0.433574305,0.195670707,-0.330214747,-1.038113616,0.934640256,-0.596069814,-0.636205649,0.300985845,-0.353382842,-0.156640202,-0.636359086,0.46365846,-0.720764461,0.156069919,0.289983733,-0.826395861,0.59751196,-0.147368196,-0.131759674,-0.103699294,-0.285876759,-0.605708068,0.493775977,-0.313917952,-0.168746493,0.428709264,-1.108606491,-0.623829898,0.732767365,-0.880366282,-0.697072667,1.020914209,-1.057974937,-0.183621686,0.311646863,-0.82293805,-0.479538112,0.417644217,-0.345479893,3
-0.038910372,-0.986714198,1.447414271,-0.362550346,-0.185657309,-0.080050376,-0.03864155,0.470918821,-0.195001895,-0.095917264,-0.573085319,0.273664232,-0.017377728,-0.117052336,-0.051515413,-0.035185708,-0.099587111,-0.032531397,-0.295498168,-0.039632651,2.414040178,-0.143166532,-0.097317294,-0.15214214,-0.389003846,0.001167233,-0.041784448,-0.418528775,-0.222165862,0.222655297,-0.925220265,0.850274041,-0.64835669,-0.80283543,0.120927878,0.300846348,0.047962942,-0.461743702,0.036861123,-0.637258903,-0.186509378,0.355448221,-0.582670278,0.326242794,-0.391116919,-0.39550516,0.183768602,-0.368999391,-0.515188458,-0.517258344,0.643345865,-0.047252849,-0.223633328,-0.502499545,-0.498991982,-0.140491923,0.15302613,-0.776364197,0.382116413,-0.071556431,-0.205220166,-0.605449351,0.444986877,-0.301444998,0.044128651,-0.370683185,3
-0.038910154,-0.769954204,0.955690135,-0.392936065,-0.14971907,-0.059791792,-0.035451582,-0.294766737,-0.155845005,-0.081666507,0.810020692,0.25167179,-0.08735697,-0.092276441,-0.04665986,-0.034903726,-0.097617037,-0.032451185,0.014454214,-0.039250158,1.535215487,0.351886658,0.043216167,-0.15250311,-0.593104711,0.529336854,-0.427139334,-0.360064108,-0.19797309,0.306289094,-0.765523064,0.284635256,-0.111809573,-0.54170805,-0.045105185,0.3914023,-0.010870969,-0.426792211,0.26881854,-0.554588034,-0.373536305,0.762273302,-0.435698477,-0.022798246,0.00728455,-0.154003705,-0.268042141,-0.165038648,-0.189653049,-0.332209613,-0.029200297,-0.102982636,-0.307232071,-0.183274003,-0.662045458,0.254740667,-0.20712952,-0.65850428,0.247369211,0.126313661,-0.208492568,-0.204594047,-0.124736214,-0.431453937,0.383128494,-0.727061496,3
-0.050781752,-0.110007933,-0.037337495,0.32118203,-0.154571378,-0.069035932,-0.029486482,1.46968081,-0.164149577,-0.027008225,1.29388139,-0.157652745,0.200890871,-0.063803228,-0.227404665,-0.034579406,-0.218931753,-0.032351646,-0.008169407,-0.039086878,0.436974007,-0.157221676,-0.529304304,-0.15427399,0.307981989,-0.850070384,0.33861216,0.454224869,-0.64054152,-0.90051167,0.146356603,-0.106414631,-0.77796815,0.364929721,-0.593571309,-0.032225874,0.921015105,-1.25623969,-0.070595395,0.263807817,-1.204088613,0.562596824,0.060349061,-0.016627368,-0.765675103,0.246808462,0.078544218,-0.926315479,0.051776631,-0.277041298,-0.016121467,0.06635184,0.049346521,-0.877541454,0.264281037,-0.427320014,-0.604399041,0.036940267,-0.225945149,-0.72903927,0.220515684,-0.439522351,-0.694515829,0.456679024,-0.560005682,-0.354497143,3
-0.063524006,3.112523126,-2.046404431,1.533316816,-0.266568829,-0.074919627,0.224656466,-0.186108867,-0.243905652,-0.085491582,0.007488909,-0.979455584,-0.02139854,-0.100537784,-0.41970895,-0.034997111,-0.346795441,-0.032468523,-0.05666565,-0.039749792,-0.96928839,-1.22740743,-0.91196629,-0.156125979,2.885991441,0.987775223,2.151586543,3.535214092,0.972410501,4.032622959,3.221199618,0.97525632,1.726298897,3.302911991,0.587651035,2.888823607,3.176123329,0.641946251,3.51145184,3.46094208,0.62753042,3.157440077,2.699336494,0.805519427,2.499944157,3.148510142,0.411304392,2.85560742,3.112577315,0.732526982,2.822049526,3.147652034,0.988659602,2.480848521,3.18524003,0.826329916,2.742890621,2.805404159,0.58869329,2.460289525,3.053489035,0.495892646,3.094733816,2.621140191,1.311454481,1.979339471,3
-0.063115628,2.870318369,-2.040544782,1.297662723,-0.220097966,-0.061973003,-0.258963473,-0.439930235,-0.222026654,-0.081677205,-0.015584515,-0.946726927,-0.15538736,-0.081185346,-0.416899691,-0.034763323,-0.345319182,-0.032402703,-0.04105869,-0.039712128,-0.969288484,-1.227413474,-0.909001084,-0.154501524,2.626761885,0.73505186,2.479120267,2.66271732,0.732304326,3.175737698,2.443846676,1.06953898,1.295047489,2.594287785,0.898518776,2.589986844,2.449465641,0.767754909,2.768063277,2.926987914,0.502176102,2.405382893,2.439013349,1.048583594,1.909078484,2.999220842,0.846429288,2.072467234,2.830661842,1.0502742,2.494577225,2.632239164,0.979146206,2.536938367,2.723758672,0.72553063,2.32666391,2.488169788,0.684713535,2.288983813,2.720313191,0.459953569,2.708385502,2.460815754,1.278138772,1.838641605,3
-0.06324648,2.920128155,-2.034687734,1.210728842,-0.225993692,-0.049124146,0.070871309,-0.868557348,-0.226986902,-0.083575694,0.008541925,-0.943366636,-0.058129593,-0.098118546,-0.41643744,-0.034979155,-0.345225881,-0.032466378,-0.144411622,-0.039705348,-0.969286604,-1.227045323,-0.906043545,-0.155675748,2.470331143,0.850494231,1.705789118,2.395196004,0.664105451,2.700436782,2.644704828,0.826980833,1.522908893,2.392004703,0.752787098,2.327100453,2.748096331,0.736339856,2.91969729,3.020370017,0.8815532,2.477253536,2.398740634,1.014709154,1.735278521,2.664516913,0.546290975,1.845652673,2.975619687,0.685032443,2.197126969,2.522425122,0.7196162,1.98986342,2.69074871,0.824400027,1.962148126,2.498488509,0.695376894,1.767882226,2.717837675,0.649888124,2.624357359,2.826250698,1.239626457,1.629004591,3
-0.062328937,2.505131215,-2.008219674,1.345610423,-0.194643284,-0.072849979,-0.126883026,0.359567642,-0.191462871,-0.078561254,-0.024168308,-0.820863792,-0.007530172,-0.107005814,-0.402655662,-0.035057094,-0.337584041,-0.03248983,-0.12652766,-0.039524966,-0.969286283,-1.226238866,-0.897237746,-0.153002519,1.894935544,0.900426875,1.896108277,2.100332333,0.873478179,2.961589099,2.318353167,0.923417672,1.554175053,1.769107016,0.739076944,2.600039618,2.149165407,0.776577828,2.66199089,2.641986984,0.573196227,2.869590293,2.40874924,1.19497174,2.131931774,2.05263269,0.811385524,2.030781266,2.399043935,0.85211198,2.388228355,2.023821302,0.818070413,1.675870491,1.736262519,0.95967824,1.963484535,1.684899231,0.928016791,1.368135092,2.051320707,0.690400649,2.787525935,1.852680335,1.095297291,1.401530319,3
-0.057318675,2.811586253,-2.062744726,5.017719587,-0.04767882,0.066876254,-0.961367825,-2.296379374,-0.029397046,0.146561325,-0.005952817,-0.680723188,0.129321004,0.089951035,-0.377486619,-0.031884966,-0.317304266,-0.031227718,-0.080952942,-0.036136819,-0.969286265,-1.22639863,-0.882433994,-0.151544278,2.685830999,0.912621574,1.83021131,2.094702302,0.833699685,2.13227785,3.14830578,0.871874304,1.754555717,2.267149011,1.141918258,1.857034674,1.195866207,1.484603959,1.357004011,2.908501626,1.270560764,1.507347968,2.134248261,1.478311694,0.784676425,2.194202947,0.936420888,1.357957634,2.0770626,1.120274621,1.449645261,2.336495017,1.117131559,1.486877225,2.3614417,1.032776057,1.44682197,2.287916764,0.99098542,1.495270039,2.429495207,1.11912896,1.463674415,2.605139385,1.266448368,2.044961909,3
-0.05721822,1.363726855,-1.177662261,0.335902734,-0.156692671,-0.046933586,-0.04259702,0.262511267,-0.151470828,0.035532155,0.059922197,-0.527164214,-0.79752284,-0.012868053,-0.349233148,-0.033731258,-0.309017513,-0.032015049,-0.385142651,-0.037547962,-0.727109639,-0.445459371,-0.575020906,-0.153614114,1.673768018,-1.808201939,0.713195233,1.784838647,-1.03810512,0.409932024,1.782776692,-2.477133109,1.405154237,1.467502734,-1.888274605,1.042662438,0.838491499,-0.385634099,-0.078410447,1.257603373,-1.640832299,0.681344113,0.584144318,-0.308986583,-0.203641542,1.781008196,-2.274763852,0.876478381,1.601597599,-1.095459119,0.755541527,1.09946592,-2.019340035,1.164233365,0.952775628,-2.155031777,1.440028112,0.855227622,-2.019799757,1.654611118,1.480658774,-0.971475443,-0.254521522,1.1424119,-1.860906381,1.04969835,3
-0.058642022,-0.053187138,-0.171907235,-0.146477402,-0.288179838,-0.091694826,-0.032581695,1.602674988,-0.292481664,-0.119375848,-0.107202287,-0.527074198,0.047367546,-0.147370308,-0.347138942,-0.03540125,-0.308121594,-0.032570957,-0.166056592,-0.040122419,-0.575248676,-0.579756195,-0.635228433,-0.154420123,0.268941436,-0.20590819,-0.193994095,0.256632295,0.491363193,-1.514788676,0.092723817,-0.334474781,0.337088353,-0.048183884,-0.601864427,0.312624988,-0.134348018,0.912588901,-1.628368976,-0.212606034,0.054474234,-0.586968874,0.056496723,-0.155430792,-0.646452142,0.183579824,-0.723746054,-0.011212753,0.342258377,0.24511779,-0.891840453,-0.208499006,0.207755784,-0.650288668,-0.494074183,-0.131769991,0.271956934,-0.6111902,0.121893507,0.32483107,0.097417443,0.24433186,-1.176385722,0.379636745,-0.375968588,-0.809028842,3
-0.05842385,-0.154578481,0.023671067,0.150678889,-0.283152011,-0.098914505,0.46714248,-0.98289804,-0.301258171,-0.124204737,0.015334947,-0.517425387,-0.007998704,-0.150059737,-0.344635529,-0.035448066,-0.304748663,-0.032590802,0.003510595,-0.040204395,-0.436244423,-0.467052016,-0.190131906,-0.156283078,0.775345938,-1.244434667,0.40433363,0.832770322,-0.951507687,0.016009627,0.276097844,-1.576827812,1.592713338,0.465821246,-1.379560194,1.074274167,0.200626589,-0.157381496,-0.45771285,0.156682505,-0.924402308,0.637352025,0.259522868,-1.009163554,0.504344961,0.395490076,-1.538288057,1.056152781,0.584157407,-0.543833614,-0.333201614,-0.21139096,-0.635389062,0.7561015,-0.41062964,-1.028524985,1.683812979,-0.466792665,-0.703853194,1.368715462,0.148206615,-0.578789583,0.202317097,-0.344002828,-0.257711417,0.570812816,3
-0.060228133,0.173014992,-0.260621759,-0.134338016,-0.292630092,-0.114361918,-0.038546926,0.669061469,-0.302349366,-0.131131693,-0.049905248,-0.6226007,-0.10430793,-0.154473085,-0.368489116,-0.035494538,-0.321150113,-0.032610205,-0.18842704,-0.040274528,-0.635424878,-0.946945043,-0.537449851,-0.156226195,0.934958187,-0.656517419,0.153851374,0.785896848,-0.854939251,-0.453429481,0.625722209,-1.354143241,0.977486871,0.553122497,-1.02997376,0.527378956,0.376890097,-0.199372345,0.055807754,0.324260699,-1.61297927,1.1227466,0.516781856,-1.252356995,0.409432058,0.716920621,-1.187543958,-0.009266974,0.986089706,-0.742246476,0.190174904,0.175350721,-0.832479084,0.532096896,0.015454525,-0.832914683,0.508801379,-0.011563467,-0.986869495,1.21635422,0.447763698,-1.253244468,0.666485357,0.004157581,-0.405936425,0.223071748,3
-0.056853199,-0.206967743,0.395757325,-0.336582577,-0.266230972,-0.102677117,-0.03962728,0.397543004,-0.268373356,-0.120530802,-0.007530888,-0.426060602,-0.200898463,-0.13943218,-0.324680736,-0.035367337,-0.295092312,-0.032578614,-0.258697394,-0.040024068,-0.217783473,-0.768946856,-0.311345649,-0.155126652,0.694270496,-1.094039006,0.216067317,0.752528885,-1.564430282,0.150853574,0.72365418,-1.193129159,0.653945375,0.587549275,-1.699156735,0.655782023,0.012134771,0.163047372,-0.883772616,0.356734191,-1.513964207,0.910956433,0.498757847,-1.840729829,0.582301285,0.787226034,-1.524976024,0.521646066,1.203672716,-1.285484761,0.418536629,0.221608932,-1.067752722,0.873650551,0.023422253,-1.022746498,0.823870553,-0.156683023,-0.967732583,1.65453401,0.371261702,-0.856524575,0.395820982,-0.037301658,-0.61061257,0.481230796,3
-0.059479909,1.165637124,-0.970214543,0.236621318,-0.220740395,-0.042984283,-0.038059918,-0.452435052,-0.209589657,-0.014782128,0.126931355,-0.621389578,0.302285633,-0.072880956,-0.368061245,-0.034655838,-0.31972621,-0.032350202,-0.02579691,-0.038892127,-0.763530533,-0.823731595,-0.77898244,-0.155858812,1.653779257,-1.686617728,0.207550988,1.150225669,-1.82638029,0.316620159,1.148636969,-2.24287916,1.253869348,1.34020631,-1.854497649,0.652323391,1.136400444,-0.726138637,0.344897593,1.634844538,-2.130981217,0.219124227,1.175135578,-1.7597411,-0.168625226,1.657848956,-1.572350832,-0.141371553,2.038436323,-0.770086527,0.513544361,1.63626341,-1.853490455,-0.259807898,1.094304133,-1.689058818,0.541273711,1.180196676,-1.843247023,0.608534901,1.502236358,-1.399401703,-0.217168371,1.028767541,-1.255569915,-0.121516293,3
-0.059472338,0.986890842,-0.704002008,0.3097023,-0.272338407,-0.082285697,-0.030913313,0.940210514,-0.27636497,-0.093677177,0.346330287,-0.658275563,0.382055656,-0.117876463,-0.361431837,-0.035158229,-0.3138852,-0.032510992,-0.255508919,-0.03986607,-0.604336871,-0.082153408,-0.575576899,-0.15635047,1.083305587,-1.426849919,0.197584763,0.105272928,-1.396734614,1.405813859,0.304533951,-1.899086174,1.663016206,0.811119134,-1.481573582,0.309933501,0.769646986,-0.385740148,-1.040303796,1.003593426,-1.537599173,0.366005242,0.950274201,-1.572265341,-0.067377351,1.031399633,-1.680283093,0.776062688,2.389714528,0.078198201,1.502148743,1.839902669,-1.23665073,0.029210143,1.513284196,-1.436137118,-0.138424166,1.989536248,-1.031391718,0.006657156,1.09986471,-1.286206009,-0.013836629,1.648994252,-1.095146139,-0.024773358,3
